"","time","device_id","s_0","s_1","s_2","s_3","s_d0","s_t0","s_h0"
"602",2017-10-13 22:43:56,"781463DA0104F620",0,100,1,0,13,26.34,85
"603",2017-10-13 22:43:56,"781463DA014AA885",0,100,1,0,25,26.81,83
"604",2017-10-13 22:43:57,"781463DA0104F6A5",0,100,1,0,16,27.12,81
"605",2017-10-13 22:43:57,"781463DA0104F77D",0,100,1,0,10,26.68,84
"606",2017-10-13 22:43:57,"781463DA0149AFDB",0,100,1,0,21,27.01,83
"607",2017-10-13 22:43:58,"781463DA0149A472",0,100,1,0,13,27.21,83
"608",2017-10-13 22:43:58,"781463DA0149AF90",0,100,1,0,18,25.12,87
"609",2017-10-13 22:43:58,"781463DA0149B1A1",0,100,1,0,16,28.6,76
"610",2017-10-13 22:44:14,"781463DA014AA88F",0,100,1,0,6,30.31,72
"611",2017-10-13 22:44:16,"781463DA0104F43D",0,100,1,0,14,27.6,82
"612",2017-10-13 22:44:44,"28C2DDDD4579",0,100,1,0,4,28.12,133
"613",2017-10-13 22:44:55,"28C2DDDD45E0",0,100,1,0,2,33.37,75
"614",2017-10-13 22:45:13,"781463DA014AABE1",0,100,1,0,15,27.07,84
"615",2017-10-13 22:45:19,"781463DA0104F3EA",0,100,1,0,10,27.51,79
"616",2017-10-13 22:45:19,"781463DA0104F695",0,100,1,0,15,25.57,89
"617",2017-10-13 22:45:20,"781463DA0104F278",0,100,1,0,17,27.62,81
"618",2017-10-13 22:45:21,"781463DA0149A786",0,100,1,0,20,26.12,87
"619",2017-10-13 22:45:22,"781463DA0149B1EF",0,100,1,0,11,25.96,86
"620",2017-10-13 22:45:27,"781463DA0149B3AD",0,100,1,0,10,24.72,92
"621",2017-10-13 22:45:29,"28C2DDDD47C7",0,100,1,0,17,33.25,57
"622",2017-10-13 22:45:29,"781463DA0104F34A",0,100,1,0,17,27.54,82
"623",2017-10-13 22:45:29,"781463DA0149B1C4",0,100,1,0,3,26.38,84
"624",2017-10-13 22:45:31,"28C2DDDD423C",0,100,1,0,1,29.25,112
"625",2017-10-13 22:45:31,"781463DA0104F566",0,100,1,0,6,26.38,85
"626",2017-10-13 22:45:32,"781463DA0149A7BC",0,100,1,0,8,26.31,86
"627",2017-10-13 22:45:33,"781463DA0104F689",0,100,1,0,11,27.5,81
"628",2017-10-13 22:45:33,"781463DA0149DBFF",0,100,1,0,9,25.48,89
"629",2017-10-13 22:45:34,"781463DA0104F4E6",0,100,1,0,2,24.78,74
"630",2017-10-13 22:45:36,"781463DA0104F797",0,100,1,0,14,26.82,82
"631",2017-10-13 22:45:36,"781463DA0149A177",0,100,1,0,14,26,87
"632",2017-10-13 22:45:37,"781463DA0104F6A9",0,100,1,0,13,26.48,84
"633",2017-10-13 22:45:52,"28C2DDDD47E7",0,100,1,0,3,31,77
"634",2017-10-13 22:45:54,"781463DA0104F2C0",0,100,1,0,12,27.62,81
"635",2017-10-13 22:46:06,"781463DA0104F417",0,100,1,0,10,26.22,86
"636",2017-10-13 22:46:06,"781463DA0104F70A",0,100,1,0,10,27.57,82
"637",2017-10-13 22:46:10,"781463DA0149A43B",0,100,1,0,11,26.74,84
"638",2017-10-13 22:46:10,"781463DA0149A515",0,100,1,0,20,25.96,87
"639",2017-10-13 22:46:11,"781463DA01499E91",0,100,1,0,18,27.32,83
"640",2017-10-13 22:46:13,"28C2DDDD452E",0,100,1,0,5,27.75,100
"641",2017-10-13 22:46:15,"781463DA0149ABAC",0,100,1,0,14,26.24,85
"642",2017-10-13 22:46:18,"28C2DDDD4239",0,100,1,0,0,31.25,87
"643",2017-10-13 22:46:18,"781463DA0104F624",0,100,1,0,8,27.32,82
"644",2017-10-13 22:46:19,"781463DA0104F657",0,100,1,0,0,25.95,88
"645",2017-10-13 22:46:20,"781463DA0149B198",0,100,1,0,17,27.63,80
"646",2017-10-13 22:46:24,"781463DA0149AD11",0,100,1,0,18,28.67,77
"647",2017-10-13 22:46:27,"28C2DDDD434A",0,100,1,0,1,29.87,105
"648",2017-10-13 22:46:27,"781463DA0104F38D",0,100,1,0,9,29.67,74
"649",2017-10-13 22:46:29,"781463DA0104F314",0,100,1,0,6,26.21,80
"650",2017-10-13 22:46:29,"781463DA0149A7F0",0,100,1,0,11,27.57,81
"651",2017-10-13 22:46:31,"781463DA0104F38E",0,100,1,0,29,27.35,82
"652",2017-10-13 22:46:35,"781463DA0104F787",0,100,1,0,0,29.29,74
"653",2017-10-13 22:46:36,"28C2DDDD4781",0,100,1,0,20,32.87,85
"654",2017-10-13 22:46:36,"781463DA0149A78F",0,100,1,0,9,25.84,89
"655",2017-10-13 22:46:38,"781463DA0149A45F",0,100,1,0,5,24.5,91
"656",2017-10-13 22:46:42,"28C2DDDD47CB",0,100,1,0,28,32.12,100
"657",2017-10-13 22:46:48,"781463DA0104F20E",0,100,1,0,19,28.92,77
"658",2017-10-13 22:46:49,"781463DA0104F429",0,100,1,0,13,25.24,87
"659",2017-10-13 22:46:51,"28C2DDDD45AA",0,100,1,0,0,29.75,100
"660",2017-10-13 22:46:57,"781463DA0104F620",0,100,1,0,18,26.36,84
"661",2017-10-13 22:46:58,"781463DA0104F3E4",0,100,1,0,17,26.29,84
"662",2017-10-13 22:46:58,"781463DA0104F6A5",0,100,1,0,13,27.13,82
"663",2017-10-13 22:46:58,"781463DA0104F77D",0,100,1,0,7,26.66,84
"664",2017-10-13 22:46:58,"781463DA014AA885",0,100,1,0,18,26.82,83
"665",2017-10-13 22:46:59,"781463DA0149A472",0,100,1,0,19,27.2,83
"666",2017-10-13 22:46:59,"781463DA0149AFDB",0,100,1,0,18,27.03,83
"667",2017-10-13 22:46:59,"781463DA0149B1A1",0,100,1,0,20,28.6,76
"668",2017-10-13 22:47:00,"781463DA0149AF90",0,100,1,0,17,25.15,88
"669",2017-10-13 22:47:15,"781463DA014AA88F",0,100,1,0,6,30.32,72
"670",2017-10-13 22:47:16,"781463DA0104F43D",0,100,1,0,14,27.6,82
"671",2017-10-13 22:47:20,"28C2DDDD4377",0,100,1,0,3,28.75,124
"672",2017-10-13 22:47:23,"28C2DDDD4404",0,100,1,0,5,27.75,100
"673",2017-10-13 22:47:27,"28C2DDDD4582",0,100,1,0,5,27.12,100
"674",2017-10-13 22:47:28,"28C2DDDD4372",0,100,1,0,2,28,136
"675",2017-10-13 22:47:36,"28C2DDDD47DB",0,100,1,0,5,27.75,100
"676",2017-10-13 22:48:00,"28C2DDDD459F",0,100,1,0,1,29.87,90
"677",2017-10-13 22:48:14,"781463DA014AABE1",0,100,1,0,13,27.1,84
"678",2017-10-13 22:48:15,"28C2DDDD47D6",0,100,1,0,22,36.25,49
"679",2017-10-13 22:48:20,"781463DA0104F3EA",0,100,1,0,6,27.55,78
"680",2017-10-13 22:48:20,"781463DA0104F695",0,100,1,0,12,25.5,89
"681",2017-10-13 22:48:21,"781463DA0104F278",0,100,1,0,20,27.61,81
"682",2017-10-13 22:48:21,"781463DA0149A786",0,100,1,0,18,26.16,87
"683",2017-10-13 22:48:23,"781463DA0149B1EF",0,100,1,0,13,26,86
"684",2017-10-13 22:48:28,"781463DA0149B3AD",0,100,1,0,9,24.78,92
"685",2017-10-13 22:48:30,"781463DA0104F34A",0,100,1,0,17,27.55,82
"686",2017-10-13 22:48:30,"781463DA0149B1C4",0,100,1,0,9,26.46,84
"687",2017-10-13 22:48:32,"781463DA0104F566",0,100,1,0,4,26.39,86
"688",2017-10-13 22:48:33,"781463DA0149A7BC",0,100,1,0,8,26.26,86
"689",2017-10-13 22:48:34,"781463DA0104F689",0,100,1,0,9,27.47,81
"690",2017-10-13 22:48:35,"781463DA0149DBFF",0,100,1,0,10,25.49,89
"691",2017-10-13 22:48:36,"28C2DDDD457E",0,100,1,0,3,28.87,100
"692",2017-10-13 22:48:38,"781463DA0104F4E6",0,100,1,0,2,24.81,74
"693",2017-10-13 22:48:38,"781463DA0104F6A9",0,100,1,0,12,26.5,85
"694",2017-10-13 22:48:38,"781463DA0104F797",0,100,1,0,12,26.76,82
"695",2017-10-13 22:48:38,"781463DA0149A177",0,100,1,0,12,25.95,88
"696",2017-10-13 22:48:48,"28C2DDDD47C6",0,100,1,0,4,27,138
"697",2017-10-13 22:48:54,"781463DA0104F2C0",0,100,1,0,14,27.59,81
"698",2017-10-13 22:48:55,"28C2DDDD45FC",0,100,1,0,1,29,100
"699",2017-10-13 22:48:58,"28C2DDDD45E6",0,100,1,0,2,32.5,76
"700",2017-10-13 22:49:05,"28C2DDDD4343",0,100,1,0,18,32.12,72
"701",2017-10-13 22:49:07,"781463DA0104F417",0,100,1,0,12,26.17,86
"702",2017-10-13 22:49:08,"781463DA0104F70A",0,100,1,0,12,27.56,82
"703",2017-10-13 22:49:12,"781463DA01499E91",0,100,1,0,17,27.33,83
"704",2017-10-13 22:49:12,"781463DA0149A43B",0,100,1,0,8,26.7,84
"705",2017-10-13 22:49:16,"781463DA0149ABAC",0,100,1,0,20,26.24,85
"706",2017-10-13 22:49:20,"781463DA0104F657",0,100,1,0,0,25.95,88
"707",2017-10-13 22:49:21,"781463DA0149B198",0,100,1,0,15,27.59,80
"708",2017-10-13 22:49:24,"781463DA0149AD11",0,100,1,0,18,28.57,77
"709",2017-10-13 22:49:29,"781463DA0104F314",0,100,1,0,5,26.18,80
"710",2017-10-13 22:49:30,"781463DA0149A7F0",0,100,1,0,11,27.55,81
"711",2017-10-13 22:49:31,"781463DA0104F38D",0,100,1,0,10,29.67,74
"712",2017-10-13 22:49:32,"781463DA0104F38E",0,100,1,0,26,27.35,82
"713",2017-10-13 22:49:36,"781463DA0104F787",0,100,1,0,0,29.32,74
"714",2017-10-13 22:49:37,"781463DA0149A78F",0,100,1,0,16,25.85,89
"715",2017-10-13 22:49:39,"781463DA0149A45F",0,100,1,0,4,24.53,90
"716",2017-10-13 22:49:49,"781463DA0104F20E",0,100,1,0,15,28.94,77
"717",2017-10-13 22:49:50,"781463DA0149A515",0,100,1,0,23,25.89,87
"718",2017-10-13 22:49:54,"781463DA0104F429",0,100,1,0,14,25.22,87
"719",2017-10-13 22:49:57,"781463DA0104F620",0,100,1,0,16,26.36,84
"720",2017-10-13 22:49:59,"781463DA0104F3E4",0,100,1,0,20,26.21,84
"721",2017-10-13 22:49:59,"781463DA0104F77D",0,100,1,0,8,26.66,84
"722",2017-10-13 22:49:59,"781463DA014AA885",0,100,1,0,24,26.8,83
"723",2017-10-13 22:50:00,"781463DA0104F6A5",0,100,1,0,12,27.1,81
"724",2017-10-13 22:50:00,"781463DA0149A472",0,100,1,0,18,27.18,83
"725",2017-10-13 22:50:00,"781463DA0149AFDB",0,100,1,0,22,27.06,83
"726",2017-10-13 22:50:00,"781463DA0149B1A1",0,100,1,0,17,28.57,77
"727",2017-10-13 22:50:01,"781463DA0149AF90",0,100,1,0,15,25.14,87
"728",2017-10-13 22:50:16,"781463DA014AA88F",0,100,1,0,8,30.29,72
"729",2017-10-13 22:50:17,"781463DA0104F43D",0,100,1,0,11,27.61,82
"730",2017-10-13 22:50:46,"28C2DDDD4229",0,100,1,0,2,28.62,100
"731",2017-10-13 22:50:52,"28C2DDDD436B",0,100,1,0,0,29.62,100
"732",2017-10-13 22:51:09,"28C2DDDD436E",0,100,1,0,3,29.5,90
"733",2017-10-13 22:51:15,"781463DA014AABE1",0,100,1,0,16,27.13,84
"734",2017-10-13 22:51:20,"781463DA0104F3EA",0,100,1,0,16,27.61,79
"735",2017-10-13 22:51:20,"781463DA0104F695",0,100,1,0,14,25.41,90
"736",2017-10-13 22:51:22,"781463DA0104F278",0,100,1,0,20,27.65,81
"737",2017-10-13 22:51:22,"781463DA0149A786",0,100,1,0,19,26.16,87
"738",2017-10-13 22:51:24,"781463DA0149B1EF",0,100,1,0,13,25.97,86
"739",2017-10-13 22:51:29,"781463DA0149B3AD",0,100,1,0,8,24.81,92
"740",2017-10-13 22:51:31,"781463DA0149B1C4",0,100,1,0,9,26.5,84
"741",2017-10-13 22:51:32,"781463DA0104F34A",0,100,1,0,20,27.52,82
"742",2017-10-13 22:51:34,"781463DA0104F566",0,100,1,0,5,26.41,86
"743",2017-10-13 22:51:35,"781463DA0149A7BC",0,100,1,0,5,26.28,86
"744",2017-10-13 22:51:36,"781463DA0104F689",0,100,1,0,10,27.48,81
"745",2017-10-13 22:51:37,"781463DA0149DBFF",0,100,1,0,10,25.44,89
"746",2017-10-13 22:51:39,"781463DA0104F4E6",0,100,1,0,2,24.75,74
"747",2017-10-13 22:51:39,"781463DA0104F6A9",0,100,1,0,9,26.47,85
"748",2017-10-13 22:51:39,"781463DA0104F797",0,100,1,0,10,26.75,82
"749",2017-10-13 22:51:39,"781463DA0149A177",0,100,1,0,11,25.97,88
"750",2017-10-13 22:51:56,"781463DA0104F2C0",0,100,1,0,13,27.61,81
"751",2017-10-13 22:52:08,"781463DA0104F417",0,100,1,0,11,26.11,87
"752",2017-10-13 22:52:10,"781463DA0104F70A",0,100,1,0,12,27.56,82
"753",2017-10-13 22:52:13,"781463DA0149A43B",0,100,1,0,9,26.67,84
"754",2017-10-13 22:52:14,"781463DA01499E91",0,100,1,0,24,27.28,82
"755",2017-10-13 22:52:22,"781463DA0104F657",0,100,1,0,0,25.96,88
"756",2017-10-13 22:52:22,"781463DA0149B198",0,100,1,0,13,27.57,80
"757",2017-10-13 22:52:25,"781463DA0149AD11",0,100,1,0,15,28.46,77
"758",2017-10-13 22:52:30,"28C2DDDD4781",0,100,1,0,22,33,85
"759",2017-10-13 22:52:30,"781463DA0104F314",0,100,1,0,5,26.15,80
"760",2017-10-13 22:52:30,"781463DA0149A7F0",0,100,1,0,12,27.57,81
"761",2017-10-13 22:52:32,"781463DA0104F38D",0,100,1,0,9,29.65,74
"762",2017-10-13 22:52:33,"781463DA0104F38E",0,100,1,0,20,27.36,81
"763",2017-10-13 22:52:37,"781463DA0104F787",0,100,1,0,0,29.31,73
"764",2017-10-13 22:52:41,"781463DA0149A78F",0,100,1,0,10,25.79,89
"765",2017-10-13 22:52:42,"781463DA0149A45F",0,100,1,0,5,24.53,90
"766",2017-10-13 22:52:49,"781463DA0104F20E",0,100,1,0,18,28.92,77
"767",2017-10-13 22:52:55,"781463DA0104F429",0,100,1,0,7,25.21,87
"768",2017-10-13 22:52:58,"781463DA0104F620",0,100,1,0,11,26.35,84
"769",2017-10-13 22:53:00,"781463DA0104F3E4",0,100,1,0,16,26.18,84
"770",2017-10-13 22:53:00,"781463DA014AA885",0,100,1,0,15,26.81,83
"771",2017-10-13 22:53:01,"781463DA0104F6A5",0,100,1,0,12,27.1,82
"772",2017-10-13 22:53:02,"781463DA0149A472",0,100,1,0,18,27.13,83
"773",2017-10-13 22:53:02,"781463DA0149AF90",0,100,1,0,14,25.08,87
"774",2017-10-13 22:53:02,"781463DA0149AFDB",0,100,1,0,13,27.06,83
"775",2017-10-13 22:53:02,"781463DA0149B1A1",0,100,1,0,16,28.6,77
"776",2017-10-13 22:53:04,"781463DA0104F77D",0,100,1,0,9,26.65,84
"777",2017-10-13 22:53:07,"28C2DDDD4363",0,100,1,0,2,33.62,73
"778",2017-10-13 22:53:16,"28C2DDDD43FD",0,100,1,0,6,28.37,122
"779",2017-10-13 22:53:17,"781463DA0104F43D",0,100,1,0,10,27.61,82
"780",2017-10-13 22:53:17,"781463DA014AA88F",0,100,1,0,3,30.32,72
"781",2017-10-13 22:53:18,"28C2DDDD4159",0,100,1,0,0,29.12,91
"782",2017-10-13 22:53:24,"28C2DDDD47CB",0,100,1,0,23,32.12,100
"783",2017-10-13 22:53:26,"28C2DDDD4519",0,100,1,0,0,29,70
"784",2017-10-13 22:53:29,"781463DA0149A515",0,100,1,0,22,25.85,88
"785",2017-10-13 22:53:43,"28C2DDDD44AA",0,100,1,0,9,31,100
"786",2017-10-13 22:53:48,"28C2DDDD43F8",0,100,1,0,11,28.75,129
"787",2017-10-13 22:53:52,"28C2DDDD4180",0,100,1,0,3,28.12,96
"788",2017-10-13 22:53:57,"28C2DDDD4367",0,100,1,0,2,28.62,148
"789",2017-10-13 22:54:06,"28C2DDDD45E2",0,100,1,0,30,31.75,87
"790",2017-10-13 22:54:10,"28C2DDDD423E",0,100,1,0,3,28.25,134
"791",2017-10-13 22:54:10,"28C2DDDD47D6",0,100,1,0,19,36.12,49
"792",2017-10-13 22:54:16,"781463DA014AABE1",0,100,1,0,14,27.17,84
"793",2017-10-13 22:54:17,"28C2DDDD4305",0,100,1,0,3,29.87,100
"794",2017-10-13 22:54:21,"781463DA0104F695",0,100,1,0,11,25.34,90
"795",2017-10-13 22:54:22,"28C2DDDD4353",0,100,1,0,1,31.62,81
"796",2017-10-13 22:54:23,"781463DA0104F278",0,100,1,0,14,27.62,81
"797",2017-10-13 22:54:23,"781463DA0149A786",0,100,1,0,14,26.16,87
"798",2017-10-13 22:54:24,"781463DA0104F3EA",0,100,1,0,8,27.51,79
"799",2017-10-13 22:54:25,"781463DA0149B1EF",0,100,1,0,15,25.99,86
"800",2017-10-13 22:54:30,"781463DA0149B3AD",0,100,1,0,7,24.83,92
"801",2017-10-13 22:54:32,"781463DA0149B1C4",0,100,1,0,17,26.5,84
"802",2017-10-13 22:54:33,"781463DA0104F34A",0,100,1,0,21,27.51,82
"803",2017-10-13 22:54:34,"781463DA0104F566",0,100,1,0,8,26.42,86
"804",2017-10-13 22:54:36,"781463DA0149A7BC",0,100,1,0,6,26.26,86
"805",2017-10-13 22:54:37,"781463DA0104F689",0,100,1,0,9,27.47,81
"806",2017-10-13 22:54:39,"781463DA0149DBFF",0,100,1,0,11,25.38,89
"807",2017-10-13 22:54:41,"781463DA0104F4E6",0,100,1,0,4,24.73,74
"808",2017-10-13 22:54:41,"781463DA0104F797",0,100,1,0,9,26.75,83
"809",2017-10-13 22:54:41,"781463DA0149A177",0,100,1,0,10,26.05,88
"810",2017-10-13 22:54:57,"781463DA0104F2C0",0,100,1,0,14,27.58,81
"811",2017-10-13 22:54:59,"28C2DDDD4343",0,100,1,0,17,32.12,73
"812",2017-10-13 22:55:02,"28C2DDDD4357",0,100,1,0,0,28.5,117
"813",2017-10-13 22:55:09,"781463DA0104F417",0,100,1,0,10,26.1,87
"814",2017-10-13 22:55:11,"781463DA0104F70A",0,100,1,0,12,27.53,82
"815",2017-10-13 22:55:15,"781463DA01499E91",0,100,1,0,20,27.17,82
"816",2017-10-13 22:55:15,"781463DA0149A43B",0,100,1,0,12,26.68,84
"817",2017-10-13 22:55:23,"781463DA0104F657",0,100,1,0,0,25.94,88
"818",2017-10-13 22:55:23,"781463DA0149B198",0,100,1,0,15,27.57,80
"819",2017-10-13 22:55:26,"781463DA0149AD11",0,100,1,0,15,28.4,77
"820",2017-10-13 22:55:31,"781463DA0104F314",0,100,1,0,8,26.14,80
"821",2017-10-13 22:55:31,"781463DA0149A7F0",0,100,1,0,10,27.54,81
"822",2017-10-13 22:55:32,"781463DA0104F38D",0,100,1,0,5,29.69,74
"823",2017-10-13 22:55:33,"781463DA0104F38E",0,100,1,0,20,27.36,82
"824",2017-10-13 22:55:34,"28C2DDDD4233",0,100,1,0,0,28.25,151
"825",2017-10-13 22:55:36,"781463DA0149ABAC",0,100,1,0,22,26.17,85
"826",2017-10-13 22:55:40,"28C2DDDD457E",0,100,1,0,3,28.87,100
"827",2017-10-13 22:55:42,"781463DA0149A78F",0,100,1,0,13,25.82,89
"828",2017-10-13 22:55:43,"781463DA0149A45F",0,100,1,0,4,24.53,90
"829",2017-10-13 22:55:46,"28C2DDDD4331",0,100,1,0,71,34.37,78
"830",2017-10-13 22:55:57,"781463DA0104F787",0,100,1,0,0,29.32,73
"831",2017-10-13 22:55:58,"781463DA0104F20E",0,100,1,0,14,28.94,77
"832",2017-10-13 22:55:58,"781463DA0104F429",0,100,1,0,8,25.21,87
"833",2017-10-13 22:55:59,"781463DA0104F620",0,100,1,0,22,26.34,84
"834",2017-10-13 22:56:01,"781463DA0104F3E4",0,100,1,0,17,26.24,84
"835",2017-10-13 22:56:01,"781463DA014AA885",0,100,1,0,17,26.75,83
"836",2017-10-13 22:56:02,"781463DA0104F6A5",0,100,1,0,14,27.12,81
"837",2017-10-13 22:56:03,"781463DA0149A472",0,100,1,0,17,27.13,83
"838",2017-10-13 22:56:03,"781463DA0149B1A1",0,100,1,0,16,28.56,77
"839",2017-10-13 22:56:04,"781463DA0149AF90",0,100,1,0,17,25.05,88
"840",2017-10-13 22:56:04,"781463DA0149AFDB",0,100,1,0,17,27.09,83
"841",2017-10-13 22:56:05,"781463DA0104F77D",0,100,1,0,8,26.63,84
"842",2017-10-13 22:56:08,"28C2DDDD4568",0,100,1,0,1,28.87,100
"843",2017-10-13 22:56:17,"28C2DDDD415F",0,100,1,0,9,29.5,55
"844",2017-10-13 22:56:18,"781463DA014AA88F",0,100,1,0,3,30.32,72
"845",2017-10-13 22:56:20,"781463DA0104F43D",0,100,1,0,12,27.6,82
"846",2017-10-13 22:56:35,"28C2DDDD43FC",0,100,1,0,2,28.25,146
"847",2017-10-13 22:56:50,"28C2DDDD4360",0,100,1,0,1,29.12,100
"848",2017-10-13 22:56:58,"28C2DDDD4394",0,100,1,0,4,32,77
"849",2017-10-13 22:57:08,"781463DA0149A515",0,100,1,0,24,25.86,88
"850",2017-10-13 22:57:18,"781463DA014AABE1",0,100,1,0,15,27.16,84
"851",2017-10-13 22:57:20,"28C2DDDD423C",0,100,1,0,0,29.25,112
"852",2017-10-13 22:57:21,"781463DA0104F695",0,100,1,0,16,25.29,90
"853",2017-10-13 22:57:24,"781463DA0104F278",0,100,1,0,17,27.63,81
"854",2017-10-13 22:57:24,"781463DA0104F3EA",0,100,1,0,5,27.53,78
"855",2017-10-13 22:57:25,"781463DA0149A786",0,100,1,0,20,26.15,87
"856",2017-10-13 22:57:26,"781463DA0149B1EF",0,100,1,0,16,25.96,86
"857",2017-10-13 22:57:31,"781463DA0149B3AD",0,100,1,0,8,24.85,92
"858",2017-10-13 22:57:33,"781463DA0149B1C4",0,100,1,0,10,26.51,84
"859",2017-10-13 22:57:34,"781463DA0104F34A",0,100,1,0,19,27.37,82
"860",2017-10-13 22:57:36,"781463DA0104F566",0,100,1,0,6,26.41,86
"861",2017-10-13 22:57:37,"781463DA0149A7BC",0,100,1,0,5,26.29,86
"862",2017-10-13 22:57:38,"781463DA0104F689",0,100,1,0,8,27.46,81
"863",2017-10-13 22:57:40,"781463DA0149DBFF",0,100,1,0,9,25.41,89
"864",2017-10-13 22:57:42,"781463DA0104F4E6",0,100,1,0,1,24.55,74
"865",2017-10-13 22:57:43,"781463DA0104F797",0,100,1,0,11,26.7,83
"866",2017-10-13 22:57:45,"781463DA0149A177",0,100,1,0,11,26.08,87
"867",2017-10-13 22:58:04,"781463DA0104F2C0",0,100,1,0,12,27.58,81
"868",2017-10-13 22:58:11,"28C2DDDD47CC",0,100,1,0,1,27.5,100
"869",2017-10-13 22:58:13,"28C2DDDD47A8",0,100,1,0,5,27.37,100
"870",2017-10-13 22:58:13,"781463DA0104F417",0,100,1,0,13,26.05,87
"871",2017-10-13 22:58:13,"781463DA0104F70A",0,100,1,0,10,27.52,82
"872",2017-10-13 22:58:16,"781463DA01499E91",0,100,1,0,19,27.18,83
"873",2017-10-13 22:58:16,"781463DA0149A43B",0,100,1,0,10,26.67,84
"874",2017-10-13 22:58:23,"781463DA0149B198",0,100,1,0,12,27.55,80
"875",2017-10-13 22:58:24,"28C2DDDD3FFA",0,100,1,0,4,27.87,100
"876",2017-10-13 22:58:26,"781463DA0104F657",0,100,1,0,0,25.89,87
"877",2017-10-13 22:58:27,"781463DA0149AD11",0,100,1,0,15,28.45,78
"878",2017-10-13 22:58:32,"781463DA0104F314",0,100,1,0,12,26.12,80
"879",2017-10-13 22:58:32,"781463DA0149A7F0",0,100,1,0,11,27.51,81
"880",2017-10-13 22:58:34,"781463DA0104F38D",0,100,1,0,7,29.67,75
"881",2017-10-13 22:58:34,"781463DA0104F38E",0,100,1,0,27,27.32,82
"882",2017-10-13 22:58:37,"781463DA0149ABAC",0,100,1,0,17,26.14,86
"883",2017-10-13 22:58:43,"781463DA0149A78F",0,100,1,0,14,25.84,89
"884",2017-10-13 22:58:44,"781463DA0149A45F",0,100,1,0,6,24.5,90
"885",2017-10-13 22:58:58,"781463DA0104F20E",0,100,1,0,20,28.89,77
"886",2017-10-13 22:58:59,"781463DA0104F620",0,100,1,0,20,26.29,85
"887",2017-10-13 22:59:00,"781463DA0104F429",0,100,1,0,5,25.29,87
"888",2017-10-13 22:59:00,"781463DA0104F787",0,100,1,0,0,29.35,73
"889",2017-10-13 22:59:01,"28C2DDDD4363",0,100,1,0,1,33.87,72
"890",2017-10-13 22:59:02,"781463DA0104F3E4",0,100,1,0,19,26.39,84
"891",2017-10-13 22:59:02,"781463DA014AA885",0,100,1,0,17,26.78,83
"892",2017-10-13 22:59:04,"781463DA0104F6A5",0,100,1,0,12,27.09,82
"893",2017-10-13 22:59:04,"781463DA0149B1A1",0,100,1,0,18,28.6,77
"894",2017-10-13 22:59:05,"781463DA0149A472",0,100,1,0,22,27.11,83
"895",2017-10-13 22:59:05,"781463DA0149AF90",0,100,1,0,16,25.05,88
"896",2017-10-13 22:59:05,"781463DA0149AFDB",0,100,1,0,18,27.07,83
"897",2017-10-13 22:59:07,"781463DA0104F77D",0,100,1,0,7,26.63,84
"898",2017-10-13 22:59:17,"28C2DDDD4599",0,100,1,0,8,28.5,100
"899",2017-10-13 22:59:20,"781463DA014AA88F",0,100,1,0,3,30.31,72
"900",2017-10-13 22:59:21,"781463DA0104F43D",0,100,1,0,11,27.58,82
"901",2017-10-13 23:00:00,"28C2DDDD45E2",0,100,1,0,28,31.62,87
